date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:15:23	2532/2532	---MCZ	200	added ('OK')	application/javascript	etag:W/%226375f8a5-aa2%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/qi-addons-for-elementor/inc/plugins/elementor/assets/js/nitro-min-6a4d797cb2c4c163caae73cbfa55efa1.elementor.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/qi-addons-for-elementor/inc/plugins/elementor/assets/js/nitro-min-6a4d797cb2c4c163	(from https://www.sonacereal.com/)
08:15:23	5234/5234	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635fbc01-151f%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/elementor-pro/assets/js/nitro-min-9e9589ecbc54ac17346a5cd641d065b6.webpack-pro.runtime.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/elementor-pro/assets/js/nitro-min-9e9589ecbc54ac17346a5cd641d065b6.webpack-pro.run	(from https://www.sonacereal.com/)
08:15:23	1049434/1049434	---MCZ	200	added ('OK')	text/css	etag:W/%2263885634-1003e5%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-b119bf7a347baa254195adc7cf2925b7-stylesheet.css	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-b119bf7a347baa254195adc7cf2925b7-stylesheet.css	(from https://www.sonacereal.com/)
08:15:25	271913/271913	---MCZ	200	added ('OK')	text/css	etag:W/%22635b782f-426b4%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-9e413d29ae410148dfb98cab181714dd-stylesheet.css	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-9e413d29ae410148dfb98cab181714dd-stylesheet.css	(from https://www.sonacereal.com/)
08:15:26	81719/81719	---MCZ	200	added ('OK')	text/css	etag:W/%22635fbc01-13fc2%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-7a38beefd611d914044c087aefbf5b26-stylesheet.css	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-7a38beefd611d914044c087aefbf5b26-stylesheet.css	(from https://www.sonacereal.com/)
08:15:26	21667/21667	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635fbc01-5545%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/elementor-pro/assets/js/nitro-min-9e9589ecbc54ac17346a5cd641d065b6.frontend.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/elementor-pro/assets/js/nitro-min-9e9589ecbc54ac17346a5cd641d065b6.frontend.min.5c	(from https://www.sonacereal.com/)
08:15:26	810/810	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635b7830-3de%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/elementskit-lite/widgets/init/assets/js/nitro-min-de393f7bbb5fc3ef1032d5896eb1958a.animate-circle.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/elementskit-lite/widgets/init/assets/js/nitro-min-de393f7bbb5fc3ef1032d5896eb1958a-2	(from https://www.sonacereal.com/)
08:15:26	24796/24796	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635fbc01-6187%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/elementor-pro/assets/js/nitro-min-9e9589ecbc54ac17346a5cd641d065b6.elements-handlers.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/elementor-pro/assets/js/nitro-min-9e9589ecbc54ac17346a5cd641d065b6.elements-handle	(from https://www.sonacereal.com/)
08:15:26	17948/17948	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635b7830-46cb%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/elementskit-lite/widgets/init/assets/js/nitro-min-de393f7bbb5fc3ef1032d5896eb1958a.elementor.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/elementskit-lite/widgets/init/assets/js/nitro-min-de393f7bbb5fc3ef1032d5896eb1958a-3	(from https://www.sonacereal.com/)
08:15:27	12102/12102	---MCZ	200	added ('OK')	text/css	etag:W/%22635b791d-2fd1%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-6ba5960144464d1d896c9f85068064b0-stylesheet.css	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-6ba5960144464d1d896c9f85068064b0-stylesheet.css	(from https://www.sonacereal.com/)
08:15:29	3809/3809	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635fbc01-f90%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/elementor-pro/assets/lib/sticky/nitro-min-9e9589ecbc54ac17346a5cd641d065b6.jquery.sticky.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/elementor-pro/assets/lib/sticky/nitro-min-9e9589ecbc54ac17346a5cd641d065b6.jquery	(from https://www.sonacereal.com/)
08:15:29	2666/2666	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635b7830-b1c%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/woocommerce/assets/js/zoom/nitro-min-584ed3d1bc5bd6917d357b35dd1127c1.jquery.zoom.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/woocommerce/assets/js/zoom/nitro-min-584ed3d1bc5bd6917d357b35dd1127c1.jquery.zoom	(from https://www.sonacereal.com/)
08:15:29	31039/31039	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635b7830-79f5%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/woocommerce/assets/js/photoswipe/nitro-min-e32b29d8a182a23fd78eaae191e7d50c.photoswipe.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/woocommerce/assets/js/photoswipe/nitro-min-e32b29d8a182a23fd78eaae191e7d50c.photos	(from https://www.sonacereal.com/)
08:15:30	140890/140890	---MCZ	200	added ('OK')	application/javascript	etag:W/%226375f8a5-2270f%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/nitro-min-6a4d797cb2c4c163caae73cbfa55efa1.swiper.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/nitro-min-6a4d797cb2c4c163caae73cbfa	(from https://www.sonacereal.com/)
08:15:30	9647/9647	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635b7830-2670%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/woocommerce/assets/js/photoswipe/nitro-min-e32b29d8a182a23fd78eaae191e7d50c.photoswipe-ui-default.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/woocommerce/assets/js/photoswipe/nitro-min-e32b29d8a182a23fd78eaae191e7d50c-2.photos	(from https://www.sonacereal.com/)
08:15:30	6325/6325	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635b7830-1964%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/woocommerce/assets/js/frontend/nitro-min-823d1cac4bbf35005429fe38312b2937.single-product.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/woocommerce/assets/js/frontend/nitro-min-823d1cac4bbf35005429fe38312b2937.single-p	(from https://www.sonacereal.com/)
08:15:32	104640/104640	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Dec%202022%2002:45:29%20GMT	https://www.sonacereal.com/enquiry/o,baseURI	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/enquiry/o,baseURI.70.delayed	(from https://www.sonacereal.com/enquiry/)
08:15:35	104634/104634	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Dec%202022%2002:45:32%20GMT	https://www.sonacereal.com/enquiry/GET	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/enquiry/GET.71.delayed	(from https://www.sonacereal.com/enquiry/)
08:15:38	104635/104635	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Dec%202022%2002:45:35%20GMT	https://www.sonacereal.com/enquiry/Edge/	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/enquiry/Edge/index.html	(from https://www.sonacereal.com/enquiry/)
08:15:39	570863/570863	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Feb%202022%2012:09:32%20GMT	https://www.sonacereal.com/wp-content/uploads/2022/02/enquiry-banner.jpg	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/wp-content/uploads/2022/02/enquiry-banner.jpg	(from https://www.sonacereal.com/enquiry/)
08:15:40	139087/139087	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Feb%202022%2012:57:24%20GMT	https://www.sonacereal.com/wp-content/uploads/2022/02/bg-brand.jpg	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/wp-content/uploads/2022/02/bg-brand.jpg	(from https://www.sonacereal.com/enquiry/)
08:15:42	12811/12811	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Dec%202022%2002:45:40%20GMT	https://www.sonacereal.com/wp-json/wp/v2/pages/673	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/wp-json/wp/v2/pages/673.json	(from https://www.sonacereal.com/enquiry/)
08:15:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Dec%202022%2002:45:40%20GMT	https://www.sonacereal.com/?p=673	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/index8631.html	(from https://www.sonacereal.com/enquiry/)
08:15:44	2400/2400	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Dec%202022%2002:45:43%20GMT	https://www.sonacereal.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonacereal.com%2Fenquiry%2F	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/wp-json/oembed/1.0/embed7b61.json	(from https://www.sonacereal.com/enquiry/)
08:15:51	2473/2473	---MC-	200	added ('OK')	text/xml	date:Wed,%2028%20Dec%202022%2002:45:45%20GMT	https://www.sonacereal.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonacereal.com%2Fenquiry%2F&format=xml	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/wp-json/oembed/1.0/embed737d	(from https://www.sonacereal.com/enquiry/)
08:15:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Dec%202022%2002:45:50%20GMT	https://www.sonacereal.com/enquiry/e	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/enquiry/e.77.delayed	(from https://www.sonacereal.com/enquiry/)
08:15:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Dec%202022%2002:45:52%20GMT	https://www.sonacereal.com/enquiry/%22data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==%22	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/enquiry/_data_image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==_.78.delayed	(from https://www.sonacereal.com/enquiry/)
08:15:58	104759/104759	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Dec%202022%2002:45:55%20GMT	https://www.sonacereal.com/enquiry/%22data:image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/enquiry/_data_image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==.79.delayed	(from https://www.sonacereal.com/enquiry/)
08:16:01	104635/104635	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Dec%202022%2002:45:57%20GMT	https://www.sonacereal.com/enquiry/POST	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/enquiry/POST.7a.delayed	(from https://www.sonacereal.com/enquiry/)
08:16:01	27640/27640	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635b7868-6c91%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/wpforms/assets/js/nitro-min-3a924d8f0fa8fb7b50442e8302229989.wpforms.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/wpforms/assets/js/nitro-min-3a924d8f0fa8fb7b50442e8302229989.wpforms.js	(from https://www.sonacereal.com/enquiry/)
08:16:03	320313/320313	---MCZ	200	added ('OK')	text/css	etag:W/%2263888b74-4e3c4%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-e04eacf0282fbf9c6ef5b7e368dc3607-stylesheet.css	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-e04eacf0282fbf9c6ef5b7e368dc3607-stylesheet.css	(from https://www.sonacereal.com/enquiry/)
08:16:04	682/682	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635b784d-35e%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/wpforms/assets/js/integrations/nitro-min-3a924d8f0fa8fb7b50442e8302229989.wpforms-elementor.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/wpforms/assets/js/integrations/nitro-min-3a924d8f0fa8fb7b50442e8302229989.wpforms-	(from https://www.sonacereal.com/enquiry/)
08:16:05	28980/28980	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635b784d-71e9%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/wpforms/pro/assets/js/vendor/nitro-min-c0f490c6f07df5f0aaca7636abc795e5.jquery.intl-tel-input.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/wpforms/pro/assets/js/vendor/nitro-min-c0f490c6f07df5f0aaca7636abc795e5.jquery.int	(from https://www.sonacereal.com/enquiry/)
08:16:05	11813/11813	---MCZ	200	added ('OK')	text/css	etag:W/%22635b7830-2eb0%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-7b1f16fc93bb6c5156f3be5511eb4847-stylesheet.css	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-7b1f16fc93bb6c5156f3be5511eb4847-stylesheet.css	(from https://www.sonacereal.com/enquiry/)
08:16:07	69848/69848	---MCZ	200	added ('OK')	text/css	etag:W/%22635fbc05-11163%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-67c3885c9d05c059a05f64a7fc661852-stylesheet.css	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-67c3885c9d05c059a05f64a7fc661852-stylesheet.css	(from https://www.sonacereal.com/enquiry/)
08:16:08	1132726/1132726	---MCZ	200	added ('OK')	text/css	etag:W/%2263888b74-114941%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-3d84e1275dfc91c12fbda726390bf1aa-stylesheet.css	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/combinedCss/nitro-min-noimport-3d84e1275dfc91c12fbda726390bf1aa-stylesheet.css	(from https://www.sonacereal.com/enquiry/)
08:16:08	24368/24368	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635b784d-5fd4%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/wpforms/assets/js/nitro-min-b3a60e4d602da9f04eb745de045196b0.jquery.validate.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/wpforms/assets/js/nitro-min-b3a60e4d602da9f04eb745de045196b0.jquery.validate.min.7	(from https://www.sonacereal.com/enquiry/)
08:16:09	4014/4014	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635b784d-104b%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/wpforms/assets/js/nitro-min-cfa979a50bc656a2e115eae1b8838e63.mailcheck.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/wpforms/assets/js/nitro-min-cfa979a50bc656a2e115eae1b8838e63.mailcheck.min.81.dela	(from https://www.sonacereal.com/enquiry/)
08:16:09	115445/115445	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635b7868-1c3a0%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/wpforms/assets/js/nitro-min-860399804e35347f6eb323360562421d.jquery.inputmask.bundle.min.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/plugins/wpforms/assets/js/nitro-min-860399804e35347f6eb323360562421d.jquery.inputmask.bund	(from https://www.sonacereal.com/enquiry/)
08:16:10	0/0	---M--	200	added ('OK')	application/javascript	etag:%22635b78b6-a6%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/uploads/essential-addons-elementor/nitro-min-d2e2a63c4ec212cc1b496db2c9730bda.eael-673.js	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/uploads/essential-addons-elementor/nitro-min-d2e2a63c4ec212cc1b496db2c9730bda.eael-673.7b	(from https://www.sonacereal.com/enquiry/)
08:16:11	104638/104638	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Dec%202022%2002:46:08%20GMT	https://www.sonacereal.com/about/o,baseURI	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/about/o,baseURI.86.delayed	(from https://www.sonacereal.com/about/)
08:16:14	104632/104632	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Dec%202022%2002:46:11%20GMT	https://www.sonacereal.com/about/GET	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/about/GET.87.delayed	(from https://www.sonacereal.com/about/)
08:16:14	191480/191480	---M--	200	added ('OK')	image/jpeg	etag:%22635b7822-2ec6b%22	https://cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/uploads/2022/02/bg.jpg	/storage/emulated/0/HTTrack/Websites/final/cdn-fljdi.nitrocdn.com/NqxVMQmcTFWztlsfjbVumopAosqYlLWW/assets/static/optimized/rev-c9d9d72/wp-content/uploads/2022/02/bg.jpg	(from https://www.sonacereal.com/about/)
08:16:17	27575/27575	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Dec%202022%2002:46:16%20GMT	https://www.sonacereal.com/wp-json/wp/v2/pages/296	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/wp-json/wp/v2/pages/296.json	(from https://www.sonacereal.com/about/)
08:16:17	104633/104633	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Dec%202022%2002:46:14%20GMT	https://www.sonacereal.com/about/Edge/	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/about/Edge/index.html	(from https://www.sonacereal.com/about/)
08:16:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Dec%202022%2002:46:16%20GMT	https://www.sonacereal.com/?p=296	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/index3e8e.html	(from https://www.sonacereal.com/about/)
08:16:19	2390/2390	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Dec%202022%2002:46:18%20GMT	https://www.sonacereal.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonacereal.com%2Fabout%2F	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/wp-json/oembed/1.0/embed064b.json	(from https://www.sonacereal.com/about/)
08:16:22	2463/2463	---MC-	200	added ('OK')	text/xml	date:Wed,%2028%20Dec%202022%2002:46:20%20GMT	https://www.sonacereal.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonacereal.com%2Fabout%2F&format=xml	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/wp-json/oembed/1.0/embede76e	(from https://www.sonacereal.com/about/)
08:16:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Dec%202022%2002:46:20%20GMT	https://www.sonacereal.com/about/e	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/about/e.8c.delayed	(from https://www.sonacereal.com/about/)
08:16:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Dec%202022%2002:46:23%20GMT	https://www.sonacereal.com/about/%22data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==%22	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/about/_data_image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==_.8d.delayed	(from https://www.sonacereal.com/about/)
08:16:32	104757/104757	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Dec%202022%2002:46:29%20GMT	https://www.sonacereal.com/about/%22data:image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/about/_data_image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==.8e.delayed	(from https://www.sonacereal.com/about/)
08:16:35	104633/104633	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Dec%202022%2002:46:32%20GMT	https://www.sonacereal.com/about/POST	/storage/emulated/0/HTTrack/Websites/final/www.sonacereal.com/about/POST.8f.delayed	(from https://www.sonacereal.com/about/)
